0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1.0,1.0,40.0,38.0,33.0,25.0,20.0,12.0,73.082699,23.121256,13.093588,5.437382,3.8452870000000003,2.0287830000000002,0.518568,0.10715,0.527112,0.105129,1.0,1.0
1.0,1.0,55.0,53.0,51.0,47.0,39.0,26.0,71.33730200000001,39.430203000000006,21.117569,3.956318,0.636703,0.032852,0.0,0.0,0.5407689999999999,0.117329,0.0,0.0
1.0,1.0,99.0,98.0,68.0,53.0,42.0,27.0,298.06851,50.269653999999996,33.693698,10.989180000000001,6.124441,1.7489580000000002,0.358444,0.181282,0.556481,0.117421,1.0,1.0
1.0,1.0,45.0,45.0,45.0,43.0,37.0,24.0,35.173512,15.421144,5.206171,1.491918,0.371425,0.017095,0.0,0.0,0.543355,0.11810999999999999,0.0,0.0
1.0,1.0,103.0,89.0,83.0,71.0,60.0,38.0,11.025085,3.762343,0.015591999999999998,0.010914,0.003118,0.003118,0.001559,0.001559,0.488566,0.13409100000000002,0.0,1.0
1.0,1.0,12.0,12.0,11.0,11.0,10.0,8.0,31.303995,2.021039,0.31061300000000003,0.008228000000000001,0.0,0.0,0.0,0.0,0.566789,0.09668099999999999,1.0,0.0
1.0,1.0,42.0,38.0,38.0,37.0,35.0,32.0,12.494963,4.426480000000001,0.588359,0.0,0.0,0.0,0.0,0.0,0.561081,0.099592,0.0,1.0
1.0,1.0,107.0,98.0,77.0,63.0,47.0,28.0,199.429033,44.820879999999995,25.534925,7.708971000000001,0.242466,0.011447,0.0031219999999999998,0.002081,0.49131,0.138403,1.0,1.0
1.0,1.0,9.0,9.0,9.0,9.0,8.0,5.0,196.172269,36.529744,18.431154,3.606006,0.05935,0.0,0.0,0.0,0.5215,0.10846700000000001,0.0,0.0
1.0,1.0,64.0,64.0,62.0,53.0,50.0,31.0,30.775909000000002,14.451270000000001,3.074836,0.9320930000000001,0.156114,0.071935,0.0,0.0,0.471605,0.099484,0.0,1.0
1.0,0.0,30.0,30.0,30.0,29.0,27.0,21.0,5.16331,0.846716,0.003019,0.0,0.0,0.0,0.0,0.0,0.498254,0.125272,0.0,0.0
1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,47.930183,6.587594999999999,1.470575,0.19855899999999999,0.002068,0.0,0.0,0.0,0.519195,0.114792,1.0,1.0
1.0,1.0,72.0,68.0,67.0,62.0,54.0,38.0,25.33878,10.490842,3.395,0.321211,0.061475999999999996,0.001537,0.0,0.0,0.49034399999999995,0.11526700000000001,0.0,1.0
1.0,1.0,43.0,42.0,42.0,39.0,37.0,27.0,39.211044,18.275524,3.939161,0.584198,0.018209,0.009104000000000001,0.00607,0.0045520000000000005,0.47098,0.12139200000000001,0.0,0.0
1.0,0.0,16.0,16.0,16.0,13.0,10.0,8.0,45.545821999999994,22.493089,4.8289919999999995,1.6721689999999998,0.43302399999999996,0.263874,0.029963999999999998,0.010631999999999999,0.510826,0.123721,0.0,1.0
1.0,1.0,76.0,74.0,72.0,72.0,66.0,42.0,23.311611,7.943621,2.067625,0.273702,0.13919700000000002,0.059432000000000006,0.0,0.0,0.533349,0.092277,0.0,1.0
1.0,1.0,5.0,5.0,5.0,5.0,4.0,2.0,69.55239300000001,31.66465,13.057079,0.734306,0.0,0.0,0.0,0.0,0.502259,0.10901500000000001,0.0,0.0
1.0,1.0,44.0,43.0,42.0,41.0,39.0,27.0,173.757198,38.295535,21.430906,8.54797,3.135307,1.043,0.17138,0.080959,0.520223,0.114604,1.0,1.0
1.0,1.0,13.0,12.0,11.0,9.0,8.0,6.0,2.126707,0.337744,0.0,0.0,0.0,0.0,0.0,0.0,0.493133,0.135714,0.0,0.0
1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,78.557051,20.402173,5.151197,0.346308,0.034114,0.0,0.0,0.0,0.5068060000000001,0.114747,1.0,0.0
1.0,1.0,37.0,35.0,34.0,30.0,28.0,22.0,20.993883,11.376063,0.981876,0.025879000000000003,0.0,0.0,0.0,0.0,0.520133,0.123305,0.0,1.0
1.0,1.0,64.0,62.0,60.0,58.0,51.0,43.0,42.140207000000004,20.794294,7.617959,0.695383,0.137514,0.0,0.0,0.0,0.485808,0.087509,0.0,1.0
1.0,1.0,7.0,7.0,7.0,7.0,7.0,4.0,37.238886,17.444478,2.888475,0.07829900000000001,0.034375,0.008594,0.005729,0.003819,0.499921,0.14895899999999998,0.0,0.0
1.0,1.0,42.0,42.0,37.0,36.0,35.0,26.0,79.513425,58.724897,2.791295,0.420079,0.216964,0.167724,0.144643,0.0,0.558575,0.166185,0.0,1.0
1.0,1.0,15.0,15.0,14.0,12.0,10.0,9.0,70.413923,40.163401,11.161267,1.598323,0.317158,0.011568,0.005784,0.000964,0.42417299999999997,0.120501,1.0,0.0
1.0,1.0,22.0,22.0,20.0,19.0,16.0,13.0,7.6667369999999995,2.188929,0.161388,0.0,0.0,0.0,0.0,0.0,0.528319,0.159822,0.0,0.0
1.0,1.0,33.0,33.0,33.0,32.0,32.0,31.0,4.645313,0.233589,0.0031149999999999997,0.0,0.0,0.0,0.0,0.0,0.515357,0.099665,1.0,1.0
1.0,1.0,19.0,19.0,18.0,16.0,12.0,11.0,32.664999,13.682969,4.325823000000001,0.413333,0.10748599999999998,0.04104,0.003909,0.003909,0.5051680000000001,0.104555,0.0,0.0
1.0,1.0,12.0,12.0,12.0,12.0,10.0,7.0,60.619638,25.412079000000002,4.447385,0.420792,0.011826,0.0,0.0,0.0,0.507336,0.115299,1.0,0.0
1.0,1.0,49.0,48.0,45.0,40.0,37.0,26.0,26.347993,13.666808999999999,2.5564150000000003,0.192468,0.0,0.0,0.0,0.0,0.557765,0.11330799999999999,0.0,1.0
1.0,1.0,107.0,97.0,89.0,73.0,61.0,39.0,46.898288,26.625319,11.290695,8.119854,5.258325,3.7589940000000004,2.169764,1.330199,0.511867,0.09751699999999999,0.0,1.0
1.0,1.0,22.0,19.0,19.0,15.0,12.0,9.0,70.192324,24.971335,4.403699,0.713671,0.39466599999999996,0.207558,0.089976,0.039876,0.518668,0.09815499999999999,1.0,1.0
1.0,1.0,15.0,15.0,14.0,14.0,11.0,9.0,120.03751399999999,55.14125,9.176269,1.020974,0.007691,0.004807,0.004807,0.0038450000000000003,0.514624,0.085562,0.0,0.0
1.0,1.0,56.0,55.0,46.0,41.0,37.0,28.0,6.960789,2.747318,1.544124,0.631409,0.20180599999999999,0.160528,0.133009,0.11772,0.522871,0.102432,1.0,1.0
1.0,0.0,7.0,7.0,7.0,7.0,6.0,4.0,172.825204,76.28970100000001,17.212219,1.201699,0.012138,0.0,0.0,0.0,0.512196,0.142626,1.0,1.0
1.0,1.0,31.0,31.0,29.0,28.0,25.0,15.0,45.711634000000004,21.604391,3.8930949999999998,0.575022,0.023916,0.0010400000000000001,0.0,0.0,0.48821899999999996,0.110221,0.0,1.0
1.0,1.0,24.0,24.0,23.0,21.0,19.0,15.0,96.599355,36.501107,10.878852,1.407478,0.005772,0.003848,0.0,0.0,0.527487,0.105825,0.0,0.0
1.0,1.0,18.0,18.0,18.0,17.0,15.0,9.0,72.630707,25.142031,10.053525,1.8245509999999998,0.26608000000000004,0.019518999999999998,0.0,0.0,0.5533140000000001,0.093488,0.0,1.0
1.0,1.0,14.0,14.0,14.0,14.0,12.0,9.0,125.73199299999999,48.659028,16.775043,1.6948590000000001,0.00595,0.00595,0.00595,0.00595,0.55084,0.111073,1.0,0.0
1.0,1.0,101.0,87.0,73.0,60.0,42.0,24.0,145.799804,15.768882000000001,6.647874000000001,0.372636,0.004039,0.0,0.0,0.0,0.568974,0.064631,0.0,1.0
1.0,1.0,19.0,19.0,15.0,15.0,15.0,11.0,3.332213,0.30292800000000003,0.054801,0.0,0.0,0.0,0.0,0.0,0.519713,0.118736,1.0,1.0
1.0,1.0,61.0,60.0,58.0,57.0,54.0,42.0,32.028807,12.793277999999999,3.658368,0.327146,0.023592,0.020447,0.014155000000000001,0.006291,0.575902,0.102233,0.0,0.0
1.0,1.0,56.0,55.0,54.0,51.0,46.0,31.0,41.15413,19.139912,8.664596000000001,0.819687,0.004631000000000001,0.0,0.0,0.0,0.487138,0.120406,0.0,1.0
1.0,1.0,51.0,50.0,48.0,42.0,37.0,22.0,110.644051,54.594325,12.291867,1.497559,0.100604,0.027786,0.003833,0.003833,0.5304840000000001,0.10252,1.0,1.0
1.0,1.0,73.0,71.0,71.0,70.0,70.0,65.0,44.343736,29.424664,6.624892,0.811588,0.056873,0.0,0.0,0.0,0.5347689999999999,0.079929,0.0,0.0
1.0,1.0,66.0,65.0,65.0,64.0,63.0,53.0,11.103444999999999,4.009015,0.39716399999999996,0.129273,0.076318,0.052954999999999995,0.035823,0.018690000000000002,0.543196,0.096565,0.0,1.0
1.0,1.0,17.0,16.0,16.0,16.0,12.0,10.0,54.483137,14.79985,3.2036290000000003,0.155942,0.01462,0.003899,0.0,0.0,0.5227689999999999,0.08186900000000001,1.0,0.0
1.0,1.0,56.0,55.0,55.0,51.0,47.0,36.0,36.371217,10.641034,2.563113,0.15847999999999998,0.016762,0.0,0.0,0.0,0.525089,0.05790599999999999,0.0,1.0
1.0,1.0,66.0,62.0,61.0,61.0,57.0,44.0,42.595095,20.475158999999998,2.7838220000000002,1.1313600000000001,0.498044,0.215204,0.0,0.0,0.5279520000000001,0.086082,0.0,0.0
1.0,1.0,70.0,64.0,61.0,54.0,51.0,34.0,29.073507,9.481386,4.487734,1.196221,0.17219500000000001,0.051811,0.006095000000000001,0.001524,0.489025,0.091431,0.0,1.0
1.0,1.0,43.0,42.0,42.0,40.0,39.0,34.0,21.612661,9.669272,0.903438,0.27475700000000003,0.128841,0.082272,0.066749,0.058987,0.541183,0.099347,0.0,1.0
1.0,1.0,39.0,39.0,36.0,35.0,30.0,27.0,66.289899,18.410266,9.29063,1.64061,0.11861700000000001,0.012324,0.010783,0.003081,0.502645,0.09551,0.0,0.0
1.0,1.0,25.0,24.0,24.0,22.0,21.0,15.0,51.246256,23.520502,5.945784,0.523714,0.0,0.0,0.0,0.0,0.517687,0.14918900000000002,0.0,0.0
1.0,1.0,19.0,18.0,17.0,14.0,13.0,8.0,47.000422,28.290416999999998,12.426333999999999,1.600509,0.08645800000000001,0.0,0.0,0.0,0.532509,0.08645800000000001,1.0,0.0
1.0,1.0,34.0,34.0,28.0,22.0,17.0,9.0,80.102809,35.595044,7.515836,0.9299729999999999,0.25993,0.21660900000000002,0.184839,0.003851,0.515703,0.095308,0.0,1.0
1.0,1.0,95.0,83.0,81.0,73.0,62.0,42.0,40.186634999999995,17.350154999999997,10.183585,3.318716,1.325939,0.41155200000000003,0.034038,0.004642,0.47864399999999996,0.092831,0.0,1.0
1.0,1.0,17.0,17.0,17.0,17.0,17.0,10.0,22.690652,6.918374000000001,1.165543,0.062405999999999996,0.013441,0.005761,0.005761,0.0048,0.499478,0.097929,0.0,0.0
1.0,1.0,54.0,54.0,54.0,53.0,51.0,41.0,14.512332,7.266234,0.597904,0.018588,0.0,0.0,0.0,0.0,0.49118100000000003,0.116173,0.0,1.0
1.0,1.0,60.0,56.0,46.0,37.0,29.0,19.0,247.79898799999998,55.343818000000006,32.199603,11.184719,3.642385,1.822757,1.1324450000000001,0.313873,0.48910699999999996,0.077165,0.0,1.0
1.0,1.0,34.0,33.0,27.0,21.0,16.0,9.0,13.273712,4.294346,1.5114290000000001,0.446046,0.192774,0.10766600000000001,0.003076,0.0,0.574559,0.086133,0.0,1.0
1.0,1.0,52.0,51.0,51.0,50.0,48.0,34.0,22.951977,10.029318,4.423472,0.513135,0.054096000000000005,0.023184,0.0,0.0,0.497064,0.100463,0.0,0.0
1.0,1.0,22.0,20.0,16.0,13.0,10.0,7.0,87.69468,36.084154999999996,15.664895999999999,1.6530169999999997,0.0,0.0,0.0,0.0,0.524302,0.086838,1.0,1.0
1.0,1.0,35.0,35.0,34.0,30.0,27.0,21.0,20.224045,10.671793,0.9371430000000001,0.083337,0.0,0.0,0.0,0.0,0.528512,0.100633,0.0,1.0
1.0,1.0,11.0,11.0,9.0,9.0,8.0,5.0,13.935559,6.8570660000000005,2.1384119999999998,1.027176,0.675558,0.43567799999999995,0.33316599999999996,0.041005,0.523698,0.10866300000000001,0.0,1.0
1.0,1.0,15.0,14.0,14.0,14.0,13.0,8.0,24.963151999999997,1.112323,0.202241,0.0,0.0,0.0,0.0,0.0,0.518514,0.097993,0.0,1.0
1.0,1.0,35.0,34.0,33.0,31.0,23.0,14.0,64.555398,32.798346,12.322802000000001,4.69705,2.1011319999999998,1.0735,0.32497800000000004,0.126868,0.568962,0.089784,1.0,0.0
1.0,1.0,79.0,74.0,69.0,64.0,57.0,37.0,31.73432,3.9220309999999996,1.132117,0.051806,0.0,0.0,0.0,0.0,0.49025799999999997,0.111231,0.0,1.0
1.0,1.0,63.0,62.0,62.0,58.0,53.0,42.0,42.290459999999996,19.897005,10.561198,2.730872,0.40339,0.085245,0.0,0.0,0.468996,0.09742200000000001,0.0,1.0
1.0,1.0,11.0,11.0,11.0,11.0,10.0,9.0,78.775093,45.688227000000005,17.21856,0.512342,0.008165,0.0,0.0,0.0,0.540203,0.082669,1.0,0.0
1.0,1.0,45.0,40.0,34.0,30.0,19.0,12.0,123.29872399999999,39.026421,20.514816,7.394719,4.346491,1.503958,1.0305469999999999,0.474445,0.5280520000000001,0.112668,1.0,1.0
1.0,1.0,29.0,29.0,27.0,25.0,21.0,18.0,90.97488,49.911174,23.987895,4.047519,0.751442,0.158978,0.014812,0.006912000000000001,0.48706499999999997,0.115531,0.0,0.0
1.0,1.0,58.0,57.0,56.0,56.0,54.0,43.0,52.80355,31.473528,5.661383,0.31165,0.017227000000000003,0.0,0.0,0.0,0.49126499999999995,0.076738,0.0,1.0
1.0,1.0,24.0,24.0,22.0,22.0,19.0,15.0,89.107549,60.484696,20.952811999999998,1.666182,0.073661,0.0,0.0,0.0,0.505949,0.084035,1.0,0.0
1.0,1.0,49.0,48.0,48.0,47.0,45.0,39.0,30.842267,13.341782,3.7187940000000004,0.395917,0.036135,0.0,0.0,0.0,0.514957,0.102122,0.0,0.0
1.0,1.0,11.0,10.0,10.0,6.0,5.0,5.0,104.72803,31.381846000000003,7.475142,0.373965,0.029167000000000002,0.0,0.0,0.0,0.563954,0.12604400000000002,1.0,1.0
1.0,1.0,42.0,41.0,40.0,37.0,34.0,22.0,29.989660999999998,11.839058,1.112416,0.0,0.0,0.0,0.0,0.0,0.511867,0.13983800000000002,0.0,1.0
1.0,1.0,41.0,41.0,39.0,37.0,36.0,28.0,9.874715,1.126417,0.173295,0.0,0.0,0.0,0.0,0.0,0.488187,0.13616,0.0,1.0
1.0,1.0,19.0,19.0,16.0,14.0,10.0,6.0,121.84865,33.550112,9.142322,0.710916,0.0,0.0,0.0,0.0,0.5292100000000001,0.10254500000000001,0.0,1.0
1.0,1.0,13.0,13.0,13.0,12.0,12.0,8.0,71.506916,32.943502,6.383264,0.5868220000000001,0.013578999999999999,0.0038799999999999998,0.0038799999999999998,0.0038799999999999998,0.48809600000000003,0.106695,1.0,0.0
1.0,1.0,13.0,12.0,11.0,9.0,5.0,4.0,147.83041599999999,39.516965,15.784663,1.3490719999999998,0.026877999999999996,0.0,0.0,0.0,0.534103,0.135424,0.0,1.0
1.0,1.0,42.0,42.0,41.0,40.0,39.0,32.0,14.580941000000001,5.6382330000000005,0.736568,0.004652,0.0,0.0,0.0,0.0,0.496263,0.10544500000000001,0.0,0.0
1.0,1.0,47.0,39.0,33.0,23.0,17.0,10.0,80.308142,33.759494000000004,19.62536,16.094403,12.540772,9.182962,5.228413,3.086753,0.48357,0.098941,1.0,1.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,33.439499,11.918998,1.360702,0.044063,0.0,0.0,0.0,0.0,0.544443,0.139532,0.0,0.0
1.0,1.0,19.0,19.0,18.0,15.0,12.0,7.0,39.835403,6.067515,1.371151,0.186842,0.025302,0.0038929999999999998,0.0038929999999999998,0.0038929999999999998,0.556415,0.111911,1.0,1.0
1.0,1.0,47.0,47.0,45.0,42.0,39.0,27.0,12.528883,4.043778,0.309542,0.021243,0.0,0.0,0.0,0.0,0.537362,0.12138900000000001,0.0,1.0
1.0,1.0,36.0,36.0,35.0,33.0,27.0,19.0,49.718087,24.47149,12.510102,1.281612,0.079621,0.037412,0.0038369999999999997,0.0038369999999999997,0.47883100000000006,0.099766,0.0,0.0
1.0,1.0,26.0,25.0,25.0,25.0,25.0,17.0,6.380293,1.676361,0.02454,0.0,0.0,0.0,0.0,0.0,0.5496,0.09202300000000001,1.0,0.0
1.0,1.0,53.0,52.0,52.0,52.0,51.0,39.0,75.983475,39.166644,15.95505,1.287803,0.093432,0.0,0.0,0.0,0.554139,0.11834700000000001,0.0,0.0
1.0,1.0,49.0,39.0,31.0,23.0,16.0,11.0,149.32625,50.25123,25.135818,10.571634,4.894521,2.5079700000000003,1.403973,0.337729,0.493849,0.090809,1.0,1.0
1.0,1.0,60.0,58.0,56.0,54.0,49.0,37.0,17.133907,7.879344000000001,3.4866669999999997,0.126563,0.003087,0.0,0.0,0.0,0.5346069999999999,0.086434,0.0,1.0
1.0,1.0,5.0,5.0,5.0,4.0,4.0,4.0,34.651807,19.531708,6.943060000000001,0.076804,0.0,0.0,0.0,0.0,0.553294,0.07270800000000001,0.0,0.0
1.0,1.0,41.0,41.0,40.0,40.0,38.0,35.0,6.090116,0.834492,0.027460000000000002,0.0,0.0,0.0,0.0,0.0,0.506881,0.091535,1.0,0.0
1.0,1.0,43.0,43.0,43.0,41.0,39.0,22.0,47.749076,26.63222,4.384047,0.436208,0.0,0.0,0.0,0.0,0.508396,0.117682,0.0,0.0
1.0,1.0,9.0,9.0,8.0,7.0,7.0,4.0,145.891998,17.009009,7.40022,0.9542940000000001,0.001045,0.0,0.0,0.0,0.532231,0.093025,1.0,1.0
1.0,1.0,76.0,76.0,74.0,69.0,61.0,41.0,56.752722,24.995829,10.18401,2.21651,0.183793,0.03613,0.0,0.0,0.569042,0.12567,0.0,0.0
1.0,1.0,12.0,11.0,11.0,10.0,9.0,8.0,87.874152,15.996503,6.456335,1.2401719999999998,0.0070409999999999995,0.001006,0.0,0.0,0.523721,0.11466300000000001,0.0,1.0
1.0,1.0,10.0,10.0,10.0,8.0,7.0,4.0,67.106941,17.441967,4.890571,0.287858,0.004012,0.0,0.0,0.0,0.563733,0.079236,1.0,1.0
1.0,0.0,52.0,48.0,46.0,41.0,36.0,29.0,6.922057000000001,3.188813,1.502631,1.039086,0.866424,0.0,0.0,0.0,0.539103,0.105775,1.0,1.0
1.0,1.0,37.0,36.0,36.0,36.0,34.0,25.0,37.667153000000006,16.675068,4.589004,1.119578,0.113855,0.0,0.0,0.0,0.550092,0.113855,0.0,0.0
1.0,1.0,28.0,24.0,23.0,20.0,17.0,12.0,36.00019,2.599053,0.738518,0.023397,0.004069,0.001017,0.001017,0.001017,0.48232700000000006,0.090535,0.0,1.0
0.0,1.0,16.0,15.0,15.0,14.0,12.0,9.0,1.5855709999999998,0.064843,0.004632,0.0,0.0,0.0,0.0,0.0,0.492522,0.125055,1.0,0.0
1.0,0.0,51.0,50.0,49.0,49.0,47.0,32.0,13.388122000000001,3.02962,0.6409699999999999,0.11220799999999999,0.0,0.0,0.0,0.0,0.497224,0.11220799999999999,0.0,0.0
1.0,1.0,89.0,84.0,79.0,72.0,70.0,58.0,30.126314,15.659642000000002,7.739052,0.494274,0.082379,0.05797000000000001,0.0,0.0,0.504351,0.08542999999999999,0.0,1.0
1.0,1.0,69.0,65.0,63.0,56.0,51.0,39.0,30.935658,13.609110000000001,4.443728,0.720148,0.042994,0.006142,0.0,0.0,0.563634,0.102878,0.0,1.0
1.0,1.0,114.0,110.0,93.0,76.0,51.0,27.0,189.370482,27.807441999999998,13.990668,0.891073,0.008232,0.0,0.0,0.0,0.577045,0.131706,1.0,1.0
1.0,1.0,47.0,46.0,44.0,44.0,43.0,37.0,13.799567000000001,4.805383999999999,0.400321,0.0,0.0,0.0,0.0,0.0,0.5302100000000001,0.11196700000000001,0.0,1.0
1.0,1.0,16.0,15.0,14.0,13.0,11.0,9.0,46.8325,21.635597,2.9999849999999997,0.506774,0.124958,0.046611,0.000992,0.000992,0.57876,0.10115700000000001,1.0,0.0
1.0,1.0,61.0,60.0,60.0,57.0,53.0,38.0,42.261483,18.022128,8.845998,0.588095,0.098272,0.003071,0.0,0.0,0.515133,0.075239,0.0,1.0
1.0,1.0,63.0,63.0,61.0,59.0,55.0,48.0,13.198181,5.947414,1.164862,0.10156,0.020003999999999997,0.006155,0.003078,0.0,0.507123,0.090788,0.0,1.0
1.0,1.0,28.0,27.0,27.0,24.0,22.0,19.0,1.075534,0.004577,0.0,0.0,0.0,0.0,0.0,0.0,0.525351,0.10984200000000001,0.0,1.0
1.0,1.0,13.0,13.0,13.0,12.0,12.0,11.0,65.162116,25.772514,3.709344,0.322866,0.0020629999999999997,0.0,0.0,0.0,0.554298,0.096963,1.0,1.0
1.0,1.0,37.0,36.0,35.0,34.0,32.0,23.0,14.909042000000001,6.025305,0.47182399999999997,0.056497000000000006,0.0,0.0,0.0,0.0,0.502927,0.116047,0.0,0.0
1.0,1.0,62.0,61.0,61.0,61.0,61.0,55.0,16.975008,10.315228,1.2792540000000001,0.045961,0.0,0.0,0.0,0.0,0.535399,0.09039,0.0,1.0
1.0,1.0,15.0,15.0,15.0,14.0,11.0,6.0,82.70307700000001,20.592142000000003,4.563607,0.312338,0.003856,0.003856,0.003856,0.003856,0.5334800000000001,0.095437,1.0,0.0
1.0,1.0,15.0,15.0,15.0,15.0,12.0,10.0,55.83156700000001,8.713496000000001,2.0602810000000003,0.08491,0.00488,0.00488,0.00488,0.00488,0.49287600000000004,0.12199700000000001,1.0,0.0
1.0,1.0,59.0,58.0,56.0,56.0,54.0,44.0,25.765382000000002,8.620228,1.0975110000000001,0.099913,0.081468,0.041503,0.03228,0.03228,0.484986,0.13680499999999998,0.0,1.0
1.0,0.0,8.0,8.0,8.0,6.0,6.0,5.0,10.790814,5.303667,0.060822,0.0010140000000000001,0.0,0.0,0.0,0.0,0.5159159999999999,0.10745199999999999,0.0,1.0
1.0,1.0,10.0,10.0,10.0,10.0,9.0,7.0,132.596385,62.740359999999995,26.938458,5.086118,0.644187,0.098006,0.0,0.0,0.483907,0.11332,1.0,0.0
1.0,1.0,40.0,39.0,39.0,34.0,32.0,21.0,34.151123,13.867574,2.267345,0.012256,0.0,0.0,0.0,0.0,0.534825,0.10723900000000001,0.0,0.0
1.0,1.0,47.0,45.0,41.0,39.0,37.0,30.0,88.802964,49.013816,25.011965,6.607696000000001,1.177948,0.07459299999999999,0.0015539999999999998,0.0,0.5381600000000001,0.113444,0.0,0.0
1.0,1.0,95.0,88.0,76.0,63.0,40.0,28.0,32.458572,18.340442000000003,10.645895,6.215227,4.342117,2.188768,1.460568,0.6136050000000001,0.506312,0.10834500000000001,0.0,1.0
